,apparentTemperature,cloudCover,created_at,dewPoint,humidity,icon,location,num_tweets,precipIntensity,precipProbability,precipType,precipTypeNone,precipTypeRain,precipTypeSnow,pressure,sentiment_average,sentiment_percent_positive,temperature,time,timeHour,visibility,windBearing,windSpeed
809,37.85,0.0,{u'$date': 1509382801000},34.49,0.73,clear-night,Detroit,109.0,0.0,0.0,NoPrecip,True,False,False,1005.52,0.127704287303,0.651376146789,42.65,1509339600,2017-10-30 13,10.0,286,7.93
810,65.04,0.0,{u'$date': 1511619200000},59.39,0.82,clear-day,Houston,13.0,0.0,0.0,NoPrecip,True,False,False,1015.56,0.0905448717949,0.446153846154,64.98,1511622000,2017-11-25 09,10.0,152,1.53
811,58.71,0.54,{u'$date': 1511305537000},55.44,0.89,partly-cloudy-night,Houston,94.0,0.0012,0.03,rain,False,True,False,1013.24,0.189370409068,0.694832826748,58.71,1511265600,2017-11-21 18,9.68,83,1.28
812,63.41,0.07,{u'$date': 1511367385000},51.01,0.64,clear-day,Houston,206.0,0.0,0.0,NoPrecip,True,False,False,1024.15,0.234552948288,0.693810679612,63.41,1511370000,2017-11-22 11,9.93,1,7.4
813,65.18,0.08,{u'$date': 1511370048000},50.6,0.59,clear-day,Houston,34.0,0.0,0.0,NoPrecip,True,False,False,1023.21,0.278545008913,0.747058823529,65.18,1511373600,2017-11-22 12,10.0,359,6.93
814,60.57,0.32,{u'$date': 1511373661000},56.3,0.86,partly-cloudy-night,Houston,25.0,0.0,0.0,NoPrecip,True,False,False,1018.36,0.225048611111,0.737333333333,60.57,1511334000,2017-11-22 13,9.91,20,6.06
815,60.41,0.65,{u'$date': 1511377483000},55.92,0.85,partly-cloudy-night,Houston,9.0,0.0,0.0,NoPrecip,True,False,False,1018.74,0.255459355459,0.587301587302,60.41,1511337600,2017-11-22 14,10.0,17,6.76
816,58.78,0.31,{u'$date': 1511303091000},55.21,0.88,partly-cloudy-night,Houston,171.0,0.0012,0.03,rain,False,True,False,1013.38,0.197450091433,0.665442251462,58.78,1511262000,2017-11-21 17,9.87,103,0.78
817,37.12,0.04,{u'$date': 1511787671000},27.39,0.61,clear-day,Manhattan,49.0,0.0,0.0,NoPrecip,True,False,False,1017.19,0.248475829726,0.748979591837,39.66,1511787600,2017-11-27 08,10.0,269,3.8
818,40.16,0.07,{u'$date': 1511791282000},28.42,0.56,clear-day,Manhattan,47.0,0.0,0.0,NoPrecip,True,False,False,1017.52,0.275739730128,0.787234042553,42.9,1511791200,2017-11-27 09,10.0,274,4.62
819,35.41,0.09,{u'$date': 1511773744000},25.8,0.6,clear-night,Manhattan,16.0,0.0,0.0,NoPrecip,True,False,False,1014.49,0.246085858586,0.772916666667,38.26,1511773200,2017-11-27 04,10.0,258,3.9
820,35.19,0.04,{u'$date': 1511776869000},25.81,0.61,clear-night,Manhattan,28.0,0.0,0.0,NoPrecip,True,False,False,1014.78,0.344967532468,0.778571428571,38.12,1511776800,2017-11-27 05,10.0,259,3.95
821,35.09,0.03,{u'$date': 1511780404000},25.94,0.61,clear-night,Manhattan,19.0,0.0,0.0,NoPrecip,True,False,False,1015.6,0.391965709729,0.849282296651,38.14,1511780400,2017-11-27 06,10.0,267,4.07
822,36.25,0.02,{u'$date': 1511784016000},26.36,0.62,clear-night,Manhattan,43.0,0.0,0.0,NoPrecip,True,False,False,1016.36,0.263627112199,0.793023255814,38.26,1511784000,2017-11-27 07,10.0,267,3.13
823,45.86,0.07,{u'$date': 1511759371000},28.51,0.46,clear-day,Manhattan,46.0,0.0,0.0,NoPrecip,True,False,False,1017.07,0.244264461384,0.734782608696,48.5,1511802000,2017-11-27 00,10.0,313,6.04
824,37.69,0.07,{u'$date': 1511762446000},26.35,0.63,clear-night,Manhattan,34.0,0.0,0.0,NoPrecip,True,False,False,1014.65,0.150512159409,0.627941176471,37.69,1511762400,2017-11-27 01,10.0,256,2.84
825,37.74,0.08,{u'$date': 1511766136000},26.33,0.63,clear-night,Manhattan,19.0,0.0,0.0,NoPrecip,True,False,False,1014.79,0.0102977139819,0.465497076023,37.74,1511766000,2017-11-27 02,10.0,266,2.91
826,35.2,0.1,{u'$date': 1511769653000},26.09,0.61,clear-night,Manhattan,25.0,0.0,0.0,NoPrecip,True,False,False,1014.36,0.214494949495,0.651854545455,38.14,1511769600,2017-11-27 03,10.0,255,3.97
827,44.04,0.0,{u'$date': 1509577203000},33.24,0.66,clear-night,Manhattan,959.0,0.0,0.0,NoPrecip,True,False,False,1026.32,0.22453370389,0.746230882864,44.04,1509534000,2017-11-01 19,10.0,11,2.06
828,43.71,0.01,{u'$date': 1509573607000},32.54,0.65,clear-night,Manhattan,909.0,0.0,0.0,NoPrecip,True,False,False,1025.85,0.201571290943,0.725122512251,43.71,1509530400,2017-11-01 18,10.0,15,2.0
829,43.2,0.05,{u'$date': 1509555605000},30.32,0.55,clear-night,Manhattan,1182.0,0.0,0.0,NoPrecip,True,False,False,1024.71,0.206383643365,0.726015228426,45.51,1509512400,2017-11-01 13,10.0,323,4.63
830,53.04,0.0,{u'$date': 1509552001000},35.85,0.52,clear-day,Manhattan,1214.0,0.0,0.0,NoPrecip,True,False,False,1027.44,0.24329028309,0.745222405272,53.04,1509552000,2017-11-01 12,10.0,62,4.03
831,51.06,0.94,{u'$date': 1509548403000},34.85,0.54,cloudy,Manhattan,1202.0,0.0,0.0,NoPrecip,True,False,False,1028.0,0.262112199187,0.778286189684,51.06,1509548400,2017-11-01 11,10.0,45,3.67
832,47.65,0.0,{u'$date': 1509544801000},36.11,0.59,clear-day,Manhattan,1131.0,0.0,0.0,NoPrecip,True,False,False,1027.6,0.268403275346,0.769370093508,49.78,1509544800,2017-11-01 10,10.0,76,5.55
833,40.92,0.12,{u'$date': 1509570000000},32.26,0.64,clear-night,Manhattan,1017.0,0.0,0.0,NoPrecip,True,False,False,1024.98,0.228801539378,0.735777496839,43.44,1509526800,2017-11-01 17,10.0,31,4.45
834,41.88,0.01,{u'$date': 1509566401000},30.18,0.58,clear-night,Manhattan,980.0,0.0,0.0,NoPrecip,True,False,False,1025.11,0.213401747181,0.724081632653,43.8,1509523200,2017-11-01 16,10.0,16,3.8
835,40.96,0.03,{u'$date': 1509562805000},29.71,0.55,clear-night,Manhattan,1031.0,0.0,0.0,NoPrecip,True,False,False,1025.31,0.227059647883,0.73879728419,44.74,1509519600,2017-11-01 15,10.0,353,6.8
836,41.26,0.12,{u'$date': 1509559202000},30.07,0.55,clear-night,Manhattan,1061.0,0.0,0.0,NoPrecip,True,False,False,1024.95,0.215139702988,0.73986804901,45.09,1509516000,2017-11-01 14,10.0,341,7.01
837,33.13,0.03,{u'$date': 1511910068000},25.41,0.73,clear-night,Manhattan,12.0,0.0,0.0,NoPrecip,True,False,False,1029.62,0.216524621212,0.65,33.13,1511866800,2017-11-28 18,10.0,96,0.81
838,46.96,0.01,{u'$date': 1511888414000},32.26,0.56,clear-day,Manhattan,54.0,0.0,0.0,NoPrecip,True,False,False,1029.9,0.378534470449,0.818518518519,46.96,1511888400,2017-11-28 12,10.0,128,2.63
839,35.51,0.0,{u'$date': 1511892074000},24.75,0.65,clear-night,Manhattan,61.0,0.0,0.0,NoPrecip,True,False,False,1026.16,0.217482981251,0.804918032787,35.51,1511848800,2017-11-28 13,10.0,12,0.9
840,40.96,0.07,{u'$date': 1511881207000},28.16,0.6,clear-day,Manhattan,51.0,0.0,0.0,NoPrecip,True,False,False,1031.22,0.209651928953,0.750326797386,40.96,1511881200,2017-11-28 10,10.0,94,2.05
841,61.79,0.31,{u'$date': 1509264019000},58.86,0.9,partly-cloudy-night,Manhattan,101.0,0.0151,0.84,rain,False,True,False,1010.44,0.211457038561,0.734653465347,61.67,1509264000,2017-10-29 04,9.17,158,13.74
842,33.54,0.05,{u'$date': 1511903046000},24.92,0.7,clear-night,Manhattan,55.0,0.0,0.0,NoPrecip,True,False,False,1027.85,0.165331919028,0.676767676768,33.54,1511859600,2017-11-28 16,10.0,47,1.1
843,33.71,0.06,{u'$date': 1511906401000},25.07,0.7,clear-night,Manhattan,45.0,0.0,0.0,NoPrecip,True,False,False,1028.48,0.239010291406,0.76,33.71,1511863200,2017-11-28 17,10.0,66,1.21
844,34.86,0.02,{u'$date': 1511895646000},24.63,0.66,clear-night,Manhattan,47.0,0.0,0.0,NoPrecip,True,False,False,1026.85,0.236162134261,0.689361702128,34.86,1511852400,2017-11-28 14,10.0,29,0.59
845,34.38,0.03,{u'$date': 1511899322000},24.88,0.68,clear-night,Manhattan,51.0,0.0,0.0,NoPrecip,True,False,False,1027.47,0.0563374023852,0.689075630252,34.38,1511856000,2017-11-28 15,10.0,42,1.04
846,35.7,0.0,{u'$date': 1511607605000},29.53,0.71,clear-night,Manhattan,27.0,0.0,0.0,NoPrecip,True,False,False,1010.55,0.265581910374,0.759656084656,38.09,1511607600,2017-11-25 06,9.98,216,3.43
847,35.71,0.03,{u'$date': 1511611362000},30.07,0.73,clear-day,Manhattan,31.0,0.0,0.0,NoPrecip,True,False,False,1010.3,0.172411325234,0.709677419355,38.03,1511611200,2017-11-25 07,9.89,225,3.36
848,36.36,0.0,{u'$date': 1511600444000},30.39,0.71,clear-night,Manhattan,19.0,0.0,0.0,NoPrecip,True,False,False,1011.55,0.0334548492443,0.533492822967,38.92,1511600400,2017-11-25 04,10.0,224,3.71
849,36.32,0.0,{u'$date': 1511604006000},30.08,0.72,clear-night,Manhattan,15.0,0.0,0.0,NoPrecip,True,False,False,1010.99,0.0357954545455,0.493333333333,38.28,1511604000,2017-11-25 05,10.0,252,3.09
850,37.55,0.0,{u'$date': 1511593386000},30.36,0.68,clear-night,Manhattan,39.0,0.0,0.0,NoPrecip,True,False,False,1012.46,0.105675444347,0.689102564103,39.98,1511593200,2017-11-25 02,10.0,215,3.73
851,37.18,0.0,{u'$date': 1511597087000},30.33,0.69,clear-night,Manhattan,41.0,0.0,0.0,NoPrecip,True,False,False,1012.1,0.184304499701,0.775609756098,39.48,1511596800,2017-11-25 03,10.0,203,3.54
852,52.85,0.01,{u'$date': 1511586011000},33.4,0.47,clear-day,Manhattan,57.0,0.0002,0.01,rain,False,True,False,1007.03,0.238374900715,0.802144249513,52.85,1511629200,2017-11-25 00,10.0,208,6.92
853,36.96,0.0,{u'$date': 1511589625000},29.28,0.65,clear-night,Manhattan,52.0,0.0,0.0,NoPrecip,True,False,False,1013.15,0.224880813631,0.802083333333,40.02,1511589600,2017-11-25 01,10.0,223,4.42
854,39.41,0.02,{u'$date': 1510106173000},33.95,0.65,clear-day,Manhattan,61.0,0.0,0.0,NoPrecip,True,False,False,1022.83,0.227940289162,0.68237704918,44.9,1510059600,2017-11-07 20,10.0,19,10.81
855,41.38,0.05,{u'$date': 1510106400000},32.89,0.59,clear-day,Manhattan,991.0,0.0,0.0,NoPrecip,True,False,False,1023.17,0.247992748362,0.754591321897,46.26,1510063200,2017-11-07 21,10.0,47,10.07
856,43.71,0.12,{u'$date': 1510110001000},33.67,0.57,clear-day,Manhattan,896.0,0.0,0.0,NoPrecip,True,False,False,1023.36,0.228162686242,0.720982142857,48.07,1510066800,2017-11-07 22,10.0,33,9.8
857,54.17,0.31,{u'$date': 1509025738000},40.6,0.6,partly-cloudy-day,Manhattan,4.0,0.0,0.0,NoPrecip,True,False,False,1004.47,0.490340909091,0.91875,54.17,1509022800,2017-10-26 09,10.0,337,10.09
858,37.46,0.0,{u'$date': 1511614814000},31.67,0.72,clear-day,Manhattan,41.0,0.0,0.0,NoPrecip,True,False,False,1009.74,0.324767125377,0.763211382114,39.94,1511614800,2017-11-25 08,9.96,206,3.79
859,41.06,0.01,{u'$date': 1511618543000},33.54,0.67,clear-day,Manhattan,36.0,0.0,0.0,NoPrecip,True,False,False,1009.82,0.240565375982,0.738194444444,43.88,1511618400,2017-11-25 09,9.97,216,4.95
860,43.41,0.0,{u'$date': 1509793228000},36.04,0.64,clear-night,Manhattan,210.0,0.0,0.0,NoPrecip,True,False,False,1026.36,0.293354500575,0.801020408163,47.48,1509793200,2017-11-04 07,10.0,48,8.69
861,44.18,0.0,{u'$date': 1509789653000},36.53,0.65,clear-night,Manhattan,70.0,0.0,0.0,NoPrecip,True,False,False,1025.87,0.254953442166,0.768928571429,47.59,1509789600,2017-11-04 06,10.0,23,7.21
862,44.73,0.11,{u'$date': 1509786040000},35.89,0.63,clear-night,Manhattan,63.0,0.0,0.0,NoPrecip,True,False,False,1025.66,0.325230243192,0.813492063492,47.85,1509786000,2017-11-04 05,10.0,3,6.71
863,45.17,0.0,{u'$date': 1509782430000},35.0,0.6,clear-night,Manhattan,99.0,0.0,0.0,NoPrecip,True,False,False,1024.94,0.184150593035,0.70202020202,48.24,1509782400,2017-11-04 04,10.0,3,6.78
864,45.72,0.04,{u'$date': 1509778813000},35.26,0.58,clear-night,Manhattan,156.0,0.0,0.0,NoPrecip,True,False,False,1024.43,0.213794256958,0.707051282051,49.24,1509778800,2017-11-04 03,10.0,3,8.3
865,50.25,0.09,{u'$date': 1509775272000},34.72,0.55,clear-night,Manhattan,188.0,0.0,0.0,NoPrecip,True,False,False,1024.18,0.205615784555,0.755043341214,50.25,1509775200,2017-11-04 02,10.0,359,11.48
866,51.24,0.06,{u'$date': 1509771604000},35.63,0.55,clear-night,Manhattan,310.0,0.0,0.0,NoPrecip,True,False,False,1023.9,0.169942831031,0.723387096774,51.24,1509771600,2017-11-04 01,10.0,5,10.75
867,52.83,0.0,{u'$date': 1509768005000},31.74,0.44,clear-day,Manhattan,458.0,0.0,0.0,NoPrecip,True,False,False,1027.33,0.209386367347,0.721834061135,52.83,1509811200,2017-11-04 00,10.0,60,9.81
868,31.36,0.03,{u'$date': 1511492410000},20.66,0.54,clear-day,Manhattan,371.0,0.0001,0.01,rain,False,True,False,1019.92,0.312864468472,0.799191374663,35.68,1511449200,2017-11-23 22,10.0,327,5.04
869,33.33,0.01,{u'$date': 1511496006000},20.78,0.51,clear-day,Manhattan,320.0,0.0016,0.01,rain,False,True,False,1019.18,0.284274128468,0.783125,37.36,1511452800,2017-11-23 23,10.0,317,5.06
870,27.7,0.0,{u'$date': 1511485214000},20.59,0.62,clear-day,Manhattan,369.0,0.0,0.0,NoPrecip,True,False,False,1019.91,0.310279332931,0.791697462429,31.94,1511442000,2017-11-23 20,10.0,320,4.29
871,30.32,0.01,{u'$date': 1511488809000},20.58,0.58,clear-day,Manhattan,376.0,0.0,0.0,NoPrecip,True,False,False,1020.05,0.304052091602,0.788331117021,33.86,1511445600,2017-11-23 21,10.0,317,3.92
872,44.44,0.0,{u'$date': 1509800406000},36.56,0.64,clear-day,Manhattan,601.0,0.0,0.0,NoPrecip,True,False,False,1027.64,0.305948700793,0.81641708264,47.96,1509800400,2017-11-04 09,10.0,43,7.63
873,42.14,0.14,{u'$date': 1509796808000},35.93,0.68,clear-day,Manhattan,401.0,0.0,0.0,NoPrecip,True,False,False,1027.13,0.309359453324,0.788029925187,46.07,1509796800,2017-11-04 08,10.0,18,7.65
874,55.67,0.0,{u'$date': 1509937206000},49.29,0.79,clear-day,Manhattan,699.0,0.0,0.0,NoPrecip,True,False,False,1025.03,0.2082947161,0.705114449213,55.67,1509890400,2017-11-05 22,9.93,73,5.96
875,56.72,1.0,{u'$date': 1509940800000},50.44,0.79,cloudy,Manhattan,541.0,0.0,0.0,NoPrecip,True,False,False,1024.57,0.203488788694,0.714975574333,56.72,1509894000,2017-11-05 23,9.8,93,7.82
876,53.85,1.0,{u'$date': 1509930000000},48.31,0.81,cloudy,Manhattan,848.0,0.0,0.0,NoPrecip,True,False,False,1025.46,0.220959173417,0.747458071279,53.85,1509883200,2017-11-05 20,10.0,77,6.55
877,54.94,0.0,{u'$date': 1509933613000},48.49,0.79,clear-day,Manhattan,881.0,0.0,0.0,NoPrecip,True,False,False,1025.45,0.170056047904,0.688706015891,54.94,1509886800,2017-11-05 21,10.0,78,7.52
878,34.87,0.0,{u'$date': 1511532005000},24.42,0.59,clear-day,Manhattan,450.0,0.0,0.0,NoPrecip,True,False,False,1017.72,0.263310600862,0.748703703704,37.34,1511532000,2017-11-24 09,10.0,288,3.4
879,34.48,0.01,{u'$date': 1511528419000},24.06,0.65,clear-day,Manhattan,358.0,0.0,0.0,NoPrecip,True,False,False,1018.0,0.243359766527,0.733240223464,34.48,1511528400,2017-11-24 08,10.0,261,2.77
880,28.97,0.0,{u'$date': 1511517620000},22.78,0.66,clear-night,Manhattan,62.0,0.0,0.0,NoPrecip,True,False,False,1017.06,0.328680199729,0.814112903226,33.02,1511517600,2017-11-24 05,10.0,279,4.28
881,33.16,0.0,{u'$date': 1511514023000},22.74,0.65,clear-night,Manhattan,63.0,0.0,0.0,NoPrecip,True,False,False,1017.02,0.203427772624,0.652777777778,33.16,1511514000,2017-11-24 04,10.0,284,2.93
882,32.88,0.04,{u'$date': 1511524823000},22.92,0.66,clear-day,Manhattan,163.0,0.0,0.0,NoPrecip,True,False,False,1017.66,0.260762362708,0.741308793456,32.88,1511524800,2017-11-24 07,10.0,258,2.65
883,29.64,0.0,{u'$date': 1511521210000},22.66,0.66,clear-night,Manhattan,91.0,0.0,0.0,NoPrecip,True,False,False,1017.22,0.246768773554,0.711098901099,32.77,1511521200,2017-11-24 06,10.0,255,3.42
884,31.39,0.03,{u'$date': 1511503233000},22.56,0.62,clear-night,Manhattan,131.0,0.0,0.0,NoPrecip,True,False,False,1017.07,0.27789180025,0.773282442748,34.28,1511503200,2017-11-24 01,10.0,283,3.39
885,45.67,0.0,{u'$date': 1511499625000},23.89,0.4,clear-day,Manhattan,233.0,0.0006,0.01,rain,False,True,False,1016.69,0.237740284126,0.731759656652,46.99,1511542800,2017-11-24 00,10.0,212,3.66
886,30.38,0.0,{u'$date': 1511510410000},22.58,0.64,clear-night,Manhattan,79.0,0.0,0.0,NoPrecip,True,False,False,1017.15,0.269621248236,0.809335443038,33.25,1511510400,2017-11-24 03,10.0,268,3.26
887,30.31,0.0,{u'$date': 1511506820000},22.64,0.64,clear-night,Manhattan,112.0,0.0,0.0,NoPrecip,True,False,False,1017.07,0.319885385572,0.825892857143,33.48,1511506800,2017-11-24 02,10.0,275,3.54
888,61.92,0.14,{u'$date': 1509710411000},57.85,0.87,clear-day,Manhattan,727.0,0.0,0.0,NoPrecip,True,False,False,1018.25,0.273505468258,0.773227460298,61.92,1509710400,2017-11-03 08,9.56,197,7.0
889,63.24,0.05,{u'$date': 1509714002000},59.09,0.87,clear-day,Manhattan,968.0,0.0,0.0,NoPrecip,True,False,False,1017.93,0.254290041563,0.753925619835,63.16,1509714000,2017-11-03 09,9.64,211,7.92
890,61.31,0.0,{u'$date': 1509703230000},58.45,0.91,clear-night,Manhattan,195.0,0.0,0.0,NoPrecip,True,False,False,1018.87,0.300618727289,0.805128205128,61.23,1509703200,2017-11-03 06,9.38,185,5.75
891,61.97,0.0,{u'$date': 1509706810000},57.91,0.87,clear-night,Manhattan,386.0,0.0,0.0,NoPrecip,True,False,False,1018.47,0.224565123521,0.734455958549,61.97,1509706800,2017-11-03 07,9.54,184,6.53
892,62.23,0.02,{u'$date': 1509696082000},58.62,0.88,clear-night,Manhattan,69.0,0.0,0.0,NoPrecip,True,False,False,1019.51,0.202162933685,0.717572463768,62.17,1509696000,2017-11-03 04,9.16,200,5.45
893,61.71,0.11,{u'$date': 1509699607000},58.71,0.9,clear-night,Manhattan,125.0,0.0,0.0,NoPrecip,True,False,False,1018.97,0.205173156566,0.678755555556,61.61,1509699600,2017-11-03 05,9.22,202,5.86
894,62.59,0.16,{u'$date': 1509688802000},58.25,0.86,clear-night,Manhattan,165.0,0.0,0.0,NoPrecip,True,False,False,1020.64,0.265315363456,0.738181818182,62.59,1509688800,2017-11-03 02,9.6,197,5.07
895,62.36,0.0,{u'$date': 1509692425000},58.06,0.86,clear-night,Manhattan,106.0,0.0,0.0,NoPrecip,True,False,False,1020.27,0.245393490158,0.774528301887,62.36,1509692400,2017-11-03 03,9.46,187,5.55
896,69.85,0.01,{u'$date': 1509681608000},58.22,0.67,clear-day,Manhattan,515.0,0.0,0.0,NoPrecip,True,False,False,1016.81,0.214616105549,0.723058252427,69.85,1509724800,2017-11-03 00,10.0,223,9.99
897,62.4,0.01,{u'$date': 1509685205000},58.5,0.87,clear-night,Manhattan,293.0,0.0,0.0,NoPrecip,True,False,False,1021.16,0.170249554506,0.651023890785,62.36,1509685200,2017-11-03 01,9.57,194,6.14
898,44.91,0.0,{u'$date': 1510070401000},33.98,0.56,clear-day,Manhattan,1033.0,0.0,0.0,NoPrecip,True,False,False,1023.1,0.248658532109,0.76137463698,48.83,1510070400,2017-11-07 11,10.0,26,9.07
899,45.59,0.0,{u'$date': 1509804005000},33.57,0.54,clear-day,Manhattan,734.0,0.0,0.0,NoPrecip,True,False,False,1027.61,0.266998073448,0.77636239782,49.34,1509804000,2017-11-04 10,10.0,54,8.96
900,41.5,0.0,{u'$date': 1510077611000},35.74,0.67,clear-night,Manhattan,1035.0,0.0,0.0,NoPrecip,True,False,False,1020.27,0.242224727652,0.759487922705,46.19,1510034400,2017-11-07 13,10.0,345,9.49
901,43.89,0.0,{u'$date': 1510074002000},34.12,0.58,clear-day,Manhattan,1030.0,0.0,0.0,NoPrecip,True,False,False,1022.81,0.227816648093,0.756553398058,48.14,1510074000,2017-11-07 12,10.0,4,9.54
902,39.75,0.0,{u'$date': 1510084805000},34.76,0.7,clear-night,Manhattan,928.0,0.0,0.0,NoPrecip,True,False,False,1020.85,0.217791133765,0.732022270115,44.08,1510041600,2017-11-07 15,10.0,353,7.59
903,40.18,0.0,{u'$date': 1510081206000},34.95,0.69,clear-night,Manhattan,963.0,0.0,0.0,NoPrecip,True,False,False,1020.19,0.204996981917,0.73779854621,44.63,1510038000,2017-11-07 14,10.0,352,8.1
904,37.81,0.01,{u'$date': 1510092005000},33.97,0.7,clear-night,Manhattan,813.0,0.0,0.0,NoPrecip,True,False,False,1021.79,0.239128700173,0.735301353014,43.1,1510048800,2017-11-07 17,10.0,19,9.22
905,25.5,0.0,{u'$date': 1511470802000},20.4,0.6,clear-night,Manhattan,480.0,0.0,0.0,NoPrecip,True,False,False,1018.6,0.361185631739,0.809178503788,32.54,1511427600,2017-11-23 16,10.0,328,8.01
906,52.83,0.0,{u'$date': 1509811201000},31.74,0.44,clear-day,Manhattan,903.0,0.0,0.0,NoPrecip,True,False,False,1027.33,0.262189205884,0.794086378738,52.83,1509811200,2017-11-04 12,10.0,60,9.81
907,62.76,0.0,{u'$date': 1509282017000},60.99,0.95,clear-day,Manhattan,406.0,0.0047,0.18,rain,False,True,False,1008.42,0.332722764839,0.797646414888,62.34,1509282000,2017-10-29 09,4.85,137,10.19
908,51.24,0.06,{u'$date': 1509814800000},35.63,0.55,clear-night,Manhattan,822.0,0.0,0.0,NoPrecip,True,False,False,1023.9,0.234266854212,0.762871046229,51.24,1509771600,2017-11-04 13,10.0,5,10.75
909,63.75,0.5,{u'$date': 1509260403000},59.56,0.87,wind,Manhattan,209.0,0.0,0.0,NoPrecip,True,False,False,1011.07,0.179769211107,0.718508046977,63.62,1509260400,2017-10-29 03,8.52,169,16.08
910,64.84,1.0,{u'$date': 1509256800000},60.22,0.86,cloudy,Manhattan,233.0,0.0,0.0,NoPrecip,True,False,False,1011.35,0.204118580005,0.712982832618,64.65,1509256800,2017-10-29 02,9.4,164,10.53
911,64.73,0.0,{u'$date': 1509253207000},60.11,0.86,clear-night,Manhattan,294.0,0.0,0.0,NoPrecip,True,False,False,1012.18,0.181294747156,0.713265306122,64.56,1509253200,2017-10-29 01,9.4,159,5.98
912,62.73,0.9,{u'$date': 1509249602000},61.13,0.96,rain,Manhattan,424.0,0.0547,0.98,rain,False,True,False,1005.49,0.187999419439,0.67570754717,62.29,1509292800,2017-10-29 00,3.35,76,7.64
913,62.61,0.0,{u'$date': 1509274826000},60.98,0.96,clear-night,Manhattan,168.0,0.02,0.81,rain,False,True,False,1008.5,0.210062844109,0.73630952381,62.18,1509274800,2017-10-29 07,5.71,132,5.13
914,61.3,0.0,{u'$date': 1509271255000},59.13,0.93,clear-night,Manhattan,93.0,0.0039,0.07,rain,False,True,False,1009.0,0.342554073764,0.735483870968,61.11,1509271200,2017-10-29 06,8.35,100,2.42
915,60.77,1.0,{u'$date': 1509267673000},58.95,0.94,cloudy,Manhattan,76.0,0.0108,0.84,rain,False,True,False,1010.13,0.140134177774,0.710526315789,60.57,1509267600,2017-10-29 05,8.52,121,10.53
916,45.72,0.04,{u'$date': 1509822002000},35.26,0.58,clear-night,Manhattan,741.0,0.0,0.0,NoPrecip,True,False,False,1024.43,0.284618306904,0.792397660819,49.24,1509778800,2017-11-04 15,10.0,3,8.3
917,44.06,0.04,{u'$date': 1511884808000},29.67,0.57,clear-day,Manhattan,40.0,0.0001,0.02,rain,False,True,False,1030.75,0.140242529461,0.66875,44.06,1511884800,2017-11-28 11,10.0,114,2.78
918,45.17,0.0,{u'$date': 1509825601000},35.0,0.6,clear-night,Manhattan,791.0,0.0,0.0,NoPrecip,True,False,False,1024.94,0.237086978174,0.779772439949,48.24,1509782400,2017-11-04 16,10.0,3,6.78
919,53.15,0.0,{u'$date': 1509922802000},47.43,0.81,clear-night,Manhattan,849.0,0.0,0.0,NoPrecip,True,False,False,1025.62,0.222478119929,0.731674519042,53.15,1509876000,2017-11-05 18,10.0,87,8.17
920,44.18,0.0,{u'$date': 1509832812000},36.53,0.65,clear-night,Manhattan,689.0,0.0,0.0,NoPrecip,True,False,False,1025.87,0.23080061307,0.765166908563,47.59,1509789600,2017-11-04 18,10.0,23,7.21
921,43.41,0.0,{u'$date': 1509836416000},36.04,0.64,clear-night,Manhattan,780.0,0.0,0.0,NoPrecip,True,False,False,1026.36,0.248022865854,0.778685897436,47.48,1509793200,2017-11-04 19,10.0,48,8.69
922,61.37,0.05,{u'$date': 1509242400000},45.75,0.56,clear-day,Manhattan,617.0,0.0,0.0,NoPrecip,True,False,False,1017.6,0.216542085343,0.735210696921,61.37,1509199200,2017-10-28 22,10.0,198,12.59
923,64.5,0.12,{u'$date': 1509246019000},43.58,0.47,clear-day,Manhattan,577.0,0.0,0.0,NoPrecip,True,False,False,1017.06,0.247081628171,0.751559792028,64.5,1509202800,2017-10-28 23,10.0,197,12.65
924,54.58,0.06,{u'$date': 1509235201000},47.19,0.76,clear-day,Manhattan,625.0,0.0,0.0,NoPrecip,True,False,False,1017.7,0.224198949051,0.739733333333,54.58,1509192000,2017-10-28 20,10.0,191,8.28
